Data da Homologação,Número de Homologação,Nome do Solicitante,CNPJ do Solicitante,Certificado de Conformidade Técnica,Data do Certificado de Conformidade Técnica,Data de Validade do Certificado,Código de Situação do Certificado,Situação do Certificado,Código de Situação do Requerimento,Situação do Requerimento,Nome do Fabricante,Modelo,Nome Comercial,Categoria do Produto,Tipo do Produto,IC_ANTENA,IC_ATIVO,País do Fabricante,CodUIT,CodISO
03/04/2018,64061607600,SEMP TCL MOBILIDADE LTDA.,8649664000198,99658,21/02/2017,21/02/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,"TCL Mobile Communication (HK) Co., Ltd.",5046J,A3,1,Telefone Móvel Celular,N,S,China,CHN,CHN
10/08/2016,27631502435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,91507,02/09/2015,02/09/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,E5653 (Xperia™ M5),E5653 (Xperia™ M5),1,Telefone Móvel Celular,N,S,Suécia,S,SWE
09/01/2014,35561309877,BRH REPRESENTAÇÃO COMERCIAL LTDA.,7479382000127,80684,07/11/2013,07/11/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,"Shenzhen Skyworth Wireless Technology Co., Ltd",GP353,GP353,1,Telefone Móvel Celular,N,S,China,CHN,CHN
21/03/2014,19681309207,Philco Eletrônicos S.A.,11283356000104,NCC 10285/13,04/12/2013,04/12/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Philco Eletrônicos S.A.,Philco Phone 350,Philco Phone 350,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
21/03/2014,19681309207,Philco Eletrônicos S.A.,11283356000104,NCC 10285/13,04/12/2013,04/12/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Philco Eletrônicos S.A.,Philco Phone 350B,Philco Phone 350B,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
15/08/2018,30681501405,N C Brasil Ltda.,14302063000107,91364,31/08/2015,31/08/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,"Guangzhou C&Q Telecom Equipment Co., Ltd.",NP-325,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
27/11/2017,17881603589,POSITIVO TECNOLOGIA S.A.,81243735000148,96439,07/06/2016,07/06/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,Q5,Müv Pro,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
27/11/2017,17881603589,POSITIVO TECNOLOGIA S.A.,81243735000148,96439,07/06/2016,07/06/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,Q5,Müv,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
08/01/2014,33311305404,SEMP TCL MOBILIDADE LTDA.,8649664000198,81038,28/11/2013,28/11/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,TCT MOBILE INTERNATIONAL LIMITED,ONE TOUCH 6012E,ONE TOUCH 6012E,1,Telefone Móvel Celular,N,S,China,CHN,CHN
09/01/2014,19741309207,Philco Eletrônicos S.A.,11283356000104,NCC 10274/13,05/12/2013,05/12/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Philco Eletrônicos S.A.,PHILCO PHONE 500,PHILCO PHONE 500,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
09/01/2014,31731301547,Nokia do Brasil Tecnologia Ltda.,2140198000215,3564,13/12/2013,13/12/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,208.2,208.2,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
06/07/2017,19491600330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,96548,09/06/2016,09/06/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT1600,Moto G4 Play,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
06/07/2017,19491600330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,96548,09/06/2016,09/06/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT1603,Moto G4 Play,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
09/01/2014,34911303111,GRUPO MULTI S.A,59717553000102,81143,11/12/2013,11/12/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,GRUPO MULTI S.A,Fit,Fit,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
23/10/2018,18521607600,SEMP TCL MOBILIDADE LTDA.,8649664000198,95490,09/06/2016,09/06/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,"TCL Mobile Communication (HK) Co., Ltd.",6055B,Idol4,1,Telefone Móvel Celular,N,S,China,CHN,CHN
06/10/2017,26021603109,ACBZ Importação e Comércio Ltda.,9509531000189,NCC 13866/16,20/10/2016,20/10/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Asustek Computer Inc.,ZB500KL,Zenfone GO,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
16/05/2019,6201706583,HONEYWELL INDUSTRIA DE TECNOLOGIA LTDA.,954716000209,98066,03/02/2017,03/02/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,Honeywell International Inc.,EDA50-211,ScanPal EDA50,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
31/03/2017,37961509935,Qbex Computadores S/A,5480302000128,NCC 13803/16,03/10/2016,03/10/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Fortune Ship Technology (SZ) Limited,HS007C,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
23/02/2018,43501500953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,4854,17/11/2015,17/11/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-J120H/DS,,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
08/11/2016,29301606994,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,97629,22/07/2016,22/07/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Lenovo Mobile Communication Technology Ltd,Lenovo A2016b30 (Lenovo VIBE B),Lenovo A2016b30 (Lenovo VIBE B),1,Telefone Móvel Celular,N,S,China,CHN,CHN
10/12/2018,25961501699,MOTOROLA SOLUTIONS LTDA,10652730000120,NCC 12815/15,02/12/2015,02/12/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,"Motorola Solutions, Inc.",LEX L10i (LEX L10i),,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
10/12/2018,25961501699,MOTOROLA SOLUTIONS LTDA,10652730000120,NCC 12815/15,02/12/2015,02/12/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,"Motorola Solutions, Inc.",LEX L10iG (LEX L10iG),,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
05/01/2016,32621407523,Bright.Com Comercial Ltda,1184287000110,NCC 12806/15,03/12/2015,03/12/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,"Tecomax Electronics Technology Co., Ltd",TCB-723 (TCB-723),TCB-723 (TCB-723),1,Telefone Móvel Celular,N,S,China,CHN,CHN
02/04/2018,1591702435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,NCC 14272/17,20/02/2017,20/02/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,G3116,Xperia™ XA1,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
30/01/2018,9911707774,GOLDEN DISTRIBUIDORA LTDA.,4196935000146,101311,16/02/2017,16/02/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,"Zhejiang Dejing Electronic Technology Co., Ltd.",Q10,Jazz - Q10,1,Telefone Móvel Celular,N,S,China,CHN,CHN
27/11/2017,63271603589,POSITIVO TECNOLOGIA S.A.,81243735000148,100722,08/03/2017,08/03/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,Q17,Quantum You,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
29/05/2018,10921700330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,101627,09/03/2017,15/03/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT1710-07,Moto Z2 Play,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
09/04/2018,12401700330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,101695,30/03/2017,30/03/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT1773,moto e4 PLUS,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
11/12/2017,55341600330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,99824,23/11/2016,23/11/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT1672,,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
30/11/2015,37411400953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 11466/14,17/11/2014,17/11/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G360M,SM-G360M,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
30/11/2015,37411400953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 11466/14,17/11/2014,17/11/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G360M/DS (Galaxy Win 2),SM-G360M/DS (Galaxy Win 2),1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
01/12/2014,28701403111,GRUPO MULTI S.A,59717553000102,86090,17/11/2014,17/11/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,GRUPO MULTI S.A,MSX,MSX,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
06/09/2017,32611500953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,92357,09/09/2015,09/09/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G600FY,Samsung Galaxy On7,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
09/01/2014,39471305404,SEMP TCL MOBILIDADE LTDA.,8649664000198,81269,05/12/2013,05/12/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,TCT MOBILE INTERNATIONAL LIMITED,ALCATEL 3020D,ALCATEL 3020D,1,Telefone Móvel Celular,N,S,China,CHN,CHN
02/04/2020,17511603111,GRUPO MULTI S.A,59717553000102,NCC 14291/17,22/02/2017,23/02/2026 00:00:00,2,Preenchimento Concluído,6,Homologação Emitida,GRUPO MULTI S.A,FLIP VITA,,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
13/09/2018,12441707600,SEMP TCL MOBILIDADE LTDA.,8649664000198,99661,01/06/2017,01/06/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,"TCL Mobile Communication (HK) Co., Ltd.",5049E,A3 Plus,1,Telefone Móvel Celular,N,S,China,CHN,CHN
30/07/2018,13701702435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,NCC 14613/17,25/05/2017,25/05/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,G8141,XperiaTM XZ Premium,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
10/04/2017,20241602435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,96700,10/06/2016,10/06/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,F3313 (Xperia ™ E5),,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
01/12/2014,36801406887,BLU DO BRASIL PRODUTOS DE TELECOMUNICACAO LTDA.,13516911000118,87174,17/11/2014,17/11/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,"BLU PRODUCTS, Inc.",Dash Music JR,Dash Music JR,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
15/02/2018,63261603589,POSITIVO TECNOLOGIA S.A.,81243735000148,100703,09/02/2017,09/02/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,S555,Twist XL,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
27/11/2017,60851603589,POSITIVO TECNOLOGIA S.A.,81243735000148,100439,08/02/2017,08/02/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,Q5,Quantum Muv 3G,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
15/08/2017,9921707774,GOLDEN DISTRIBUIDORA LTDA.,4196935000146,101307,23/02/2017,23/02/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,"Zhejiang Dejing Electronic Technology Co., Ltd.",Q05A,Q05A - PRIME,1,Telefone Móvel Celular,N,S,China,CHN,CHN
22/05/2017,63781610225,SIRI COMERCIO E SERVICOS LTDA - ME,4904042000108,100223,10/03/2017,10/03/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,Amer Global Technology Limited,F1808,FLIP,1,Telefone Móvel Celular,N,S,China,CHN,CHN
11/12/2014,38781400953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,87405,21/11/2014,21/11/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-N915T,SM-N915T,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
18/12/2014,37591401643,Dell Computadores do Brasil Ltda,72381189000625,MT-3147/2014,24/11/2014,24/11/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,Dell Inc.,T02C,T02C,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
05/07/2018,21951603589,POSITIVO TECNOLOGIA S.A.,81243735000148,96972,16/06/2016,16/06/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,S520,Twist L,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
18/12/2014,8481404863,B2M2 Comercial Importadora e Exportadora Ltda,10290431000274,NCC 11487/14,25/11/2014,25/11/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,Shenzhen Hipad Telecomunication Technology Co. Ltd,MOB K180,MOB K180,1,Telefone Móvel Celular,N,S,China,CHN,CHN
12/01/2016,30361507205,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,NCC 12877/15,23/12/2015,23/12/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,C251,C251,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
12/01/2016,30361507205,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,NCC 12877/15,23/12/2015,23/12/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,"(Smartphone DL YZU DS4, CX251BRA, CP251BRA)","(Smartphone DL YZU DS4, CX251BRA, CP251BRA)",1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
12/01/2016,30361507205,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,NCC 12877/15,23/12/2015,23/12/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,(DL YZU DS4),(DL YZU DS4),1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
14/02/2014,7501307594,TRIMBLE BRASIL SOLUCOES LTDA,11325650000123,NCC 9615/13,16/12/2013,16/12/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Trimble NV,JUNO/T41/5-BWC,JUNO/T41/5-BWC,1,Telefone Móvel Celular,N,S,Bélgica,BEL,BEL
11/12/2014,37751409185,Xiaomi do Brasil Tecnologia Ltda,20221812000174,87280,19/11/2014,19/11/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",2014715,2014715,1,Telefone Móvel Celular,N,S,China,CHN,CHN
13/07/2016,16111608579,Aulik Indústria e Comércio Ltda,5256426000124,NCC 13423/16,14/06/2016,14/06/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Aulik Indústria e Comércio Ltda,CX-905 (CX-905),CX-905 (CX-905),1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
28/01/2014,30791303111,GRUPO MULTI S.A,59717553000102,80865,17/12/2013,17/12/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,GRUPO MULTI S.A,MF2a,MF2a,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/10/2015,27971503109,ACBZ Importação e Comércio Ltda.,9509531000189,NCC 12535/15,17/09/2015,17/09/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Asustek Computer Inc.,G500TG (ASUS Live),G500TG (ASUS Live),1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
09/03/2012,33251101547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 8150/11,01/12/2011,01/12/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,710.1,710.1,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
23/10/2020,23891502439,SYMBOL TECHNOLOGIES DO BRASIL S.A.,4195658000157,MT-3258/2015,22/07/2015,27/10/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,Zebra Technologies Corporation,MC67NA,,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
10/10/2013,27001307841,Companhia Brasileira de Tecnologia Digital S.A,10362905000165,NCC 10027/13,23/09/2013,23/09/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Companhia Brasileira de Tecnologia Digital S.A,Iphone C600,Iphone C600,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
09/08/2019,38981307084,Honeywell Comércio de Equipamentos Ltda.,2413629000199,80795,18/11/2013,18/11/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,Honeywell International Inc.,60sLP,Dolphin 60s,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
08/01/2014,28251301547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 9838/13,02/12/2013,02/12/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,501.2,501.2,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
16/11/2017,29411306583,Honeywell Comércio de Equipamentos Ltda.,2413629000199,08164/13,02/12/2013,02/12/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,Honeywell International Inc.,70ELG0 (Dolphin 70e Black),,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
30/08/2016,29161603167,EZ NETWORKS TECNOLOGIA LTDA,11148212000137,94383,15/07/2016,17/07/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Mirabilis Corporation,AC50DIS (GranitePhone),AC50DIS (GranitePhone),1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
12/01/2016,45991503589,POSITIVO TECNOLOGIA S.A.,81243735000148,94244,29/12/2015,29/12/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,X500 (Next),X500 (Next),1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/02/2019,47721500953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,5011,30/12/2015,30/12/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-J105M,Galaxy J1 mini,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
19/02/2019,47721500953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,5011,30/12/2015,30/12/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-J105M/DS,Galaxy J1 mini,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
13/09/2016,17071602923,Rockcel Ind. e Com. de Prod. para Comunicação Ltda,17014765000183,96090,27/07/2016,27/07/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Rockcel Ind. e Com. de Prod. para Comunicação Ltda,Quartzo,Quartzo,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
23/09/2020,17521603111,GRUPO MULTI S.A,59717553000102,NCC 13605/16,03/08/2016,03/08/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,GRUPO MULTI S.A,FLIP UP,41F,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
24/08/2017,32531603069,Boreal Brasil Tecnologia Ltda,7806688000140,93132,08/08/2016,08/08/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,"Shenzhen Urovo technology Co., Ltd.",i6200s,Coletor Urovo i6200s,1,Telefone Móvel Celular,N,S,China,CHN,CHN
19/09/2016,28871603109,ACBZ Importação e Comércio Ltda.,9509531000189,NCC 13678/16,16/08/2016,16/08/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Asustek Computer Inc.,ZB500KG (Zenfone GO),ZB500KG (Zenfone GO),1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
15/08/2017,33871607774,Q-TOUCH COMERCIO DE ELETRONICOS LTDA,16665401000109,96948,26/08/2016,26/08/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,"Zhejiang Dejing Electronic Technology Co., Ltd.",Q01A (Q01A -JET),,1,Telefone Móvel Celular,N,S,China,CHN,CHN
20/10/2016,41211606527,SIRI COMERCIO E SERVICOS LTDA - ME,4904042000108,39116,29/08/2016,28/08/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,"Shenzhen Hyundai Electrical Co., Ltd",HY EK 208,HY EK 208,1,Telefone Móvel Celular,N,S,China,CHN,CHN
13/10/2016,36161603257,HUAWEI DO BRASIL TELECOMUNICACOES LTDA,2975504000152,NCC 13758/16,12/09/2016,12/09/2017 00:00:00,9,Pendente de Manutenção,10,Homologação Suspensa,Huawei Technologies Co. Ltd,EVA-L09 (Huawei P9),EVA-L09 (Huawei P9),1,Telefone Móvel Celular,N,S,China,CHN,CHN
30/09/2015,25611502435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,91279,02/09/2015,02/09/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,E5803,E5803,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
18/08/2015,25381500953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,91038,23/07/2015,23/07/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G928G,SM-G928G,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
14/12/2012,25941201547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 8891/12,06/12/2012,06/12/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,205.3,205.3,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
25/06/2018,63151603589,POSITIVO TECNOLOGIA S.A.,81243735000148,100714,28/03/2017,28/03/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,Q19,Quantum Go 2,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
20/06/2017,16931708680,ENVISION INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,4176689000241,100666,17/04/2017,17/04/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,"Huizhou Cosun Electronic Technology Stock Co., Ltd",O7,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
20/06/2017,16931708680,ENVISION INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,4176689000241,100666,17/04/2017,17/04/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,"Huizhou Cosun Electronic Technology Stock Co., Ltd",O7,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
15/08/2017,35571607774,Q-TOUCH COMERCIO DE ELETRONICOS LTDA,16665401000109,96950,14/09/2016,14/09/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,"Zhejiang Dejing Electronic Technology Co., Ltd.",Q05A (Q05A - PRIME),,1,Telefone Móvel Celular,N,S,China,CHN,CHN
25/06/2018,25651603111,GRUPO MULTI S.A,59717553000102,97301,28/03/2017,28/03/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,GRUPO MULTI S.A,MS40S,,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
24/01/2018,16301703109,ACBZ Importação e Comércio Ltda.,9509531000189,NCC 14813/17,01/08/2017,01/08/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,Asustek Computer Inc.,ZS571KL,Zenfone AR,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
16/07/2018,21231708726,ZEBRA TECHNOLOGIES DO BRASIL - COMERCIO DE PRODUTOS DE INFORMATICA LTDA.,9021935000129,MT-3987/2017,19/04/2017,19/04/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,Zebra Technologies Corporation,MC36A0,MC36,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
13/10/2015,30031501547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 12550/15,21/09/2015,21/09/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,RM-1116 (Lumia 950 XL Dual SIM),RM-1116 (Lumia 950 XL Dual SIM),1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
12/12/2014,38841400953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,4223,27/11/2014,27/11/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-I9060C,GT-I9060C,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
02/08/2017,29101502435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,91730,21/09/2015,21/09/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,E6603 (Xperia™ Z5),E6603 (Xperia™ Z5),1,Telefone Móvel Celular,N,S,Suécia,S,SWE
29/12/2014,36671401547,Nokia do Brasil Tecnologia Ltda.,2140198000215,4111,01/12/2014,01/12/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,RM-1092,RM-1092,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
05/01/2015,38431400953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 11517/14,05/12/2014,05/12/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G360BT/DS,SM-G360BT/DS,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
15/08/2017,33891607774,Q-TOUCH COMERCIO DE ELETRONICOS LTDA,16665401000109,96955,25/08/2016,25/08/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,"Zhejiang Dejing Electronic Technology Co., Ltd.",Q10 (Jazz - Q10),,1,Telefone Móvel Celular,N,S,China,CHN,CHN
03/01/2017,39211603589,POSITIVO TECNOLOGIA S.A.,81243735000148,98660,06/09/2016,06/09/2017 00:00:00,9,Pendente de Manutenção,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,S421 (Life),S421 (Life),1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
15/05/2018,28821603109,ACBZ Importação e Comércio Ltda.,9509531000189,NCC 13724/16,06/09/2016,06/09/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,Asustek Computer Inc.,ZE552KL,Zenfone 3,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
